,Country,betweenness,Total Publications on Coronavirus,Percentile_Rank
2476,China,23456.422848147395,9,0.9572517084033797
2502,China,1683569.7321624362,24,0.9954260637949479
2506,China,146.0,9,0.9572517084033797
2509,United States of America,2986.0034599648257,25,0.9956771390520271
2510,United States of America,3699.1288668253833,83,0.9995742636945179
2513,China,35.0,2,0.24983079710935965
2515,China,249766.9506954824,12,0.9775997205423226
2534,China,44508.000000000015,6,0.8972010566993428
2535,China,1104.459743524449,8,0.9445996987096915
2537,China,26095.11029381791,5,0.8496277536405912
2540,Italy,91451.33358583304,6,0.8972010566993428
2543,China,218.8333333333333,6,0.8972010566993428
2567,China,39.0,2,0.24983079710935965
2570,France,8790.325943414897,3,0.6070126410933782
2574,China,2503680.257895698,41,0.998395301617798
2575,China,106840.74293699182,9,0.9572517084033797
2613,China,225039.7834628652,19,0.9924786586031482
2614,China,44333.858472845335,5,0.8496277536405912
2647,China,753.4906632162455,7,0.9261292928410803
2711,Italy,25211.60000000001,4,0.7671113245857258
2713,Italy,9.0,2,0.24983079710935965
2753,China,1004.031693512935,21,0.9940506080387748
2756,China,13266.679979915258,80,0.9994978494858415
2759,China,520.3333333333333,9,0.9572517084033797
2768,China,1411242.8210680373,41,0.998395301617798
2817,United States of America,943.422222222222,4,0.7671113245857258
2820,China,44816.92440133417,7,0.9261292928410803
2822,China,79429.7541461433,16,0.988723446062485
2824,United States of America,33106.815129173425,71,0.999345021068489
2825,Italy,121476.64186417792,36,0.9978385695260136
2861,United States of America,395856.3911593401,32,0.9972163395410781
2865,China,5.0,2,0.24983079710935965
2888,China,5.0,2,0.24983079710935965
2891,China,600145.0390453556,27,0.9961683732506604
2898,China,1221220.0217447071,9,0.9572517084033797
2905,United States of America,630822.6744197928,127,0.9998253389515971
2927,Italy,104323.94162059658,10,0.9663122502892824
2931,China,317275.6939223127,9,0.9572517084033797
2933,China,991.3969752566728,11,0.9726982948715149
2938,United States of America,1368.6290750521182,9,0.9572517084033797
2993,China,86155.64854890513,13,0.9815077615003384
3032,United States of America,13947.360459264828,53,0.9989738663406327
3073,China,412274.88769146416,17,0.9901425670807589
3077,France,57412.613776249535,33,0.9974346658515818
3107,China,112424.0,19,0.9924786586031482
3163,United States of America,6831.936377803493,3,0.6070126410933782
3201,China,9.0,2,0.24983079710935965
3226,China,6.0,9,0.9572517084033797
3256,China,498571.661974626,53,0.9989738663406327
3292,China,142275.76184718197,63,0.9991921926511363
3336,China,228841.41467979352,18,0.9913761107351047
3338,China,139754.13812496304,18,0.9913761107351047
3345,China,185213.94147217143,16,0.988723446062485
3376,France,461991.5175072375,23,0.9950658253826169
3418,China,1384224.7467690564,58,0.999104862126935
3421,United States of America,2633.6337785389446,19,0.9924786586031482
3449,China,15541.814647460586,6,0.8972010566993428
3481,United States of America,12.230769230769234,15,0.9869659192629304
3646,China,131999.74798797452,37,0.9979149837346899
3678,China,5116.4577949591285,6,0.8972010566993428
3679,China,67.6343408486611,17,0.9901425670807589
3682,China,33090.12936507937,7,0.9261292928410803
3717,China,244900.0202693737,5,0.8496277536405912
3747,China,177170.5,11,0.9726982948715149
3782,United States of America,26.0,2,0.24983079710935965
3822,China,7.0,7,0.9261292928410803
3823,China,404844.93642564735,29,0.9967032727113945
3871,China,489089.8375032782,86,0.9996070126410934
4106,China,34789.00000000001,7,0.9261292928410803
4143,China,2330.508051026052,3,0.6070126410933782
4147,China,18589.53630074728,7,0.9261292928410803
12361,China,1204.862436899284,14,0.9845752461629151
16189,China,8.0,7,0.9261292928410803
20136,China,2.9166666666666665,2,0.24983079710935965
20193,China,3.5,2,0.24983079710935965
20400,China,11.5,2,0.24983079710935965
21220,China,1.5833333333333333,2,0.24983079710935965
21543,China,1.2499999999999998,2,0.24983079710935965
21544,China,15.5,2,0.24983079710935965
22302,China,31.5,2,0.24983079710935965
22331,China,11.0,2,0.24983079710935965
23247,China,1.2499999999999998,2,0.24983079710935965
23417,China,4.666666666666666,2,0.24983079710935965
27040,China,1.0,2,0.24983079710935965
27492,China,1.0,2,0.24983079710935965
27875,China,3.0,2,0.24983079710935965
28309,China,9.666666666666666,2,0.24983079710935965
28448,China,4.666666666666667,2,0.24983079710935965
28505,China,2.6666666666666665,2,0.24983079710935965
29157,China,83071.23600901717,6,0.8972010566993428
29809,China,170.0,2,0.24983079710935965
29819,China,2.5,2,0.24983079710935965
29849,China,4.0,2,0.24983079710935965
29891,United Kingdom,124256.90818267332,2,0.24983079710935965
30484,China,14.0,2,0.24983079710935965
30592,Italy,12603.159242237109,2,0.24983079710935965
30783,China,10.0,2,0.24983079710935965
30938,China,4.0,2,0.24983079710935965
30939,China,2.5,2,0.24983079710935965
31371,China,10.0,2,0.24983079710935965
31476,United States of America,2.0,2,0.24983079710935965
32486,China,2.0,2,0.24983079710935965
33391,United States of America,7.0,2,0.24983079710935965
33889,United States of America,13096.927136992965,2,0.24983079710935965
34193,Canada,73185.28182934357,2,0.24983079710935965
34544,Germany,28485.0,2,0.24983079710935965
34892,Switzerland,7084.635796601247,2,0.24983079710935965
35081,United States of America,1.0,2,0.24983079710935965
35091,United States of America,25632.42522888076,2,0.24983079710935965
35552,United States of America,8.666666666666668,2,0.24983079710935965
35680,China,6.0,2,0.24983079710935965
36044,China,8.0,2,0.24983079710935965
36124,United Kingdom,4.2,2,0.24983079710935965
36153,China,7.666666666666666,2,0.24983079710935965
36271,China,8.166666666666666,2,0.24983079710935965
36455,United States of America,35031.59293049493,2,0.24983079710935965
36633,Canada,16874.160982459056,2,0.24983079710935965
36741,China,10.95,3,0.6070126410933782
36750,China,3139.8166666666657,4,0.7671113245857258
36963,Switzerland,5119.499999999999,2,0.24983079710935965
37003,China,9.166666666666666,2,0.24983079710935965
37114,China,2.666666666666667,3,0.6070126410933782
37156,United States of America,127612.53105579031,2,0.24983079710935965
37194,China,28.33333333333333,4,0.7671113245857258
37479,China,2.666666666666667,3,0.6070126410933782
37517,Switzerland,21879.000000000004,2,0.24983079710935965
37679,United States of America,4382.045003821934,2,0.24983079710935965
37696,United States of America,13.083333333333332,3,0.6070126410933782
37922,Switzerland,9722.000000000004,4,0.7671113245857258
38099,United States of America,2936.0940273584374,2,0.24983079710935965
38130,China,22.0,2,0.24983079710935965
38255,China,253.78333333333333,2,0.24983079710935965
38256,China,68.33333333333333,2,0.24983079710935965
38295,United States of America,3200.37109281617,2,0.24983079710935965
38641,China,2.5,2,0.24983079710935965
38744,China,1.1,2,0.24983079710935965
38764,China,13.0,2,0.24983079710935965
38940,Germany,41747.83779321824,2,0.24983079710935965
39044,China,1.1,2,0.24983079710935965
39328,China,2.2666666666666666,2,0.24983079710935965
39369,China,68359.99999999999,2,0.24983079710935965
39561,China,11441.999999999998,3,0.6070126410933782
39991,China,602.6666666666669,2,0.24983079710935965
40025,Germany,53.0,2,0.24983079710935965
40234,China,21.0,2,0.24983079710935965
40240,France,63239.17489101362,2,0.24983079710935965
40334,United States of America,70159.99999999999,2,0.24983079710935965
40429,China,2.2666666666666666,2,0.24983079710935965
40463,Italy,40.61726037851038,2,0.24983079710935965
40566,China,2.2666666666666666,2,0.24983079710935965
40612,China,1865.0,2,0.24983079710935965
40794,Italy,64022.45635131352,2,0.24983079710935965
40884,United Kingdom,0.8333333333333333,2,0.24983079710935965
40962,United States of America,3031.9998627866803,2,0.24983079710935965
41289,France,2.45,2,0.24983079710935965
41302,Italy,27629.66295415138,2,0.24983079710935965
41320,France,2.45,2,0.24983079710935965
41326,United States of America,2.0,2,0.24983079710935965
41379,United Kingdom,22.0,2,0.24983079710935965
41382,United States of America,5.0,2,0.24983079710935965
41903,Switzerland,4175.999999999999,2,0.24983079710935965
41919,China,43624.92883695412,2,0.24983079710935965
42417,United States of America,26385.0,3,0.6070126410933782
42420,France,2.6666666666666665,2,0.24983079710935965
42519,France,1.1166666666666667,2,0.24983079710935965
42532,France,11543.045991886826,2,0.24983079710935965
42564,France,3.2,2,0.24983079710935965
42717,China,13608.935060164791,2,0.24983079710935965
42750,Italy,0.8333333333333333,2,0.24983079710935965
42820,China,2279.483732298618,2,0.24983079710935965
42883,Germany,35215.26511803606,2,0.24983079710935965
42895,Italy,67286.14091928398,2,0.24983079710935965
42924,China,18394.0,2,0.24983079710935965
42946,Canada,41309.82379395072,4,0.7671113245857258
43023,Canada,2.0,2,0.24983079710935965
43109,Canada,15070.35051328688,2,0.24983079710935965
43174,China,18.0,2,0.24983079710935965
43180,United States of America,44.0,2,0.24983079710935965
43283,China,2131.2077897187014,2,0.24983079710935965
43325,China,6.0,2,0.24983079710935965
43435,France,20998.83149543348,3,0.6070126410933782
43538,United States of America,1300.0949371162817,2,0.24983079710935965
43635,United States of America,7850.999999999995,3,0.6070126410933782
43822,China,27.0,2,0.24983079710935965
43826,Switzerland,13953.07619047619,4,0.7671113245857258
43842,United States of America,440.58439636220805,2,0.24983079710935965
43936,Switzerland,8063.043413472965,2,0.24983079710935965
43986,Switzerland,9879.0,2,0.24983079710935965
44049,United States of America,16951.0,2,0.24983079710935965
44097,China,1393.5000000000002,3,0.6070126410933782
44099,United Kingdom,12.0,2,0.24983079710935965
44145,China,16.0,3,0.6070126410933782
44166,United States of America,5149.950145700295,2,0.24983079710935965
44301,United States of America,0.4837662337662337,2,0.24983079710935965
44312,Italy,9.166666666666666,2,0.24983079710935965
44319,China,4.0,2,0.24983079710935965
44321,United Kingdom,31937.374625518325,2,0.24983079710935965
44342,France,274051.87894929544,3,0.6070126410933782
44365,United Kingdom,4314.458124318924,2,0.24983079710935965
44400,China,1.0,2,0.24983079710935965
44404,China,2279.483732298618,2,0.24983079710935965
44492,China,8.0,2,0.24983079710935965
44590,United States of America,3.0,2,0.24983079710935965
44697,Canada,18367.165013352515,2,0.24983079710935965
44783,Canada,42850.10314026777,2,0.24983079710935965
44824,United States of America,814.1225374625375,2,0.24983079710935965
44858,United Kingdom,10.666666666666668,2,0.24983079710935965
45078,United States of America,0.4837662337662337,2,0.24983079710935965
45154,Canada,17.0,2,0.24983079710935965
45172,United States of America,5220.89916457811,2,0.24983079710935965
45195,Italy,0.8333333333333333,2,0.24983079710935965
45199,United States of America,83538.43079802343,2,0.24983079710935965
45293,United States of America,0.3333333333333333,2,0.24983079710935965
45319,United States of America,16.0,2,0.24983079710935965
45346,United Kingdom,4.0,2,0.24983079710935965
45375,Italy,1768.0000000000002,2,0.24983079710935965
45376,United States of America,144143.877809576,2,0.24983079710935965
45395,United States of America,556.1362963877614,3,0.6070126410933782
45435,United States of America,12.589291424430382,2,0.24983079710935965
45475,France,6493.971782465899,3,0.6070126410933782
45477,China,19.0,2,0.24983079710935965
45511,United States of America,54.0,2,0.24983079710935965
45651,China,9.0,2,0.24983079710935965
45659,United States of America,12164.853615155313,2,0.24983079710935965
45737,United Kingdom,26.0,2,0.24983079710935965
45745,China,0.5,2,0.24983079710935965
45792,China,21438.0,2,0.24983079710935965
45808,United States of America,15013.0,2,0.24983079710935965
45850,France,32858.41914571156,2,0.24983079710935965
45967,United States of America,73.0,2,0.24983079710935965
45989,China,19.0,2,0.24983079710935965
46010,Italy,5474.664185953147,2,0.24983079710935965
46031,United Kingdom,4.0,2,0.24983079710935965
46041,China,6.0,2,0.24983079710935965
46236,United States of America,2.0,2,0.24983079710935965
46423,China,0.9166666666666666,2,0.24983079710935965
46439,United States of America,31103.037361028124,2,0.24983079710935965
46525,China,1.4166666666666667,2,0.24983079710935965
46531,Italy,19732.10580453093,2,0.24983079710935965
46602,Canada,2.0,2,0.24983079710935965
46622,China,1.75,2,0.24983079710935965
46658,China,2.0,2,0.24983079710935965
46662,United States of America,1662.3538466706475,3,0.6070126410933782
46707,Italy,38770.54950735043,2,0.24983079710935965
46783,China,3.0,2,0.24983079710935965
46833,China,5985.0,2,0.24983079710935965
46834,United States of America,30.5,2,0.24983079710935965
46838,United Kingdom,6.166666666666667,2,0.24983079710935965
46989,China,0.9166666666666666,2,0.24983079710935965
47060,China,0.5,3,0.6070126410933782
47063,Canada,8905.0,2,0.24983079710935965
47096,China,4.0,2,0.24983079710935965
47119,United Kingdom,3.0,2,0.24983079710935965
47508,United States of America,85.38020528152722,2,0.24983079710935965
47562,Italy,9039.170634217237,2,0.24983079710935965
47580,Italy,1.25,2,0.24983079710935965
47654,China,2.0,2,0.24983079710935965
47678,China,150.0,2,0.24983079710935965
47734,Switzerland,140465.29890714897,2,0.24983079710935965
47773,China,68.0,4,0.7671113245857258
47908,United States of America,1.0,2,0.24983079710935965
48032,United States of America,62464.99999999999,2,0.24983079710935965
48036,Switzerland,31935.85203105446,2,0.24983079710935965
48170,United States of America,5659.166359455271,2,0.24983079710935965
48173,Germany,123.0,3,0.6070126410933782
48333,United Kingdom,712.0,2,0.24983079710935965
48376,China,21.0,2,0.24983079710935965
48551,Italy,10.0,2,0.24983079710935965
48593,United States of America,29516.0,2,0.24983079710935965
48782,United States of America,58.333333333333336,2,0.24983079710935965
48874,France,28211.798538093622,2,0.24983079710935965
48876,Italy,6527.999999999999,2,0.24983079710935965
48892,China,36279.37919027314,2,0.24983079710935965
48945,Italy,3691.40240171049,2,0.24983079710935965
49020,United States of America,5691.572303089126,3,0.6070126410933782
49031,Italy,3264.9999999999995,2,0.24983079710935965
49277,United States of America,3337.999999999999,2,0.24983079710935965
49331,Italy,3502.46585730311,2,0.24983079710935965
49363,Canada,12.0,3,0.6070126410933782
